,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3074.928639743646,2983.200707840099,3166.656571647193
1,2026-01-01,3111.2643806380906,3001.062056216838,3221.4667050593434
2,2026-02-01,3112.7831308162645,2987.134988368463,3238.431273264066
3,2026-03-01,3147.0304406293653,3007.6448479838155,3286.416033274915
4,2026-04-01,3239.34098877866,3087.4555578430663,3391.226419714254
5,2026-05-01,3303.577628362295,3140.1456127541496,3467.0096439704403
6,2026-06-01,3323.8115904988754,3149.596598906994,3498.0265820907566
7,2026-07-01,3301.3257422333145,3116.957353228096,3485.694131238533
8,2026-08-01,3333.090575885087,3139.0994873438603,3527.081664426314
9,2026-09-01,3347.4838888142194,3144.325374339829,3550.64240328861
10,2026-10-01,3349.6171040921336,3137.6873477692684,3561.5468604149987
11,2026-11-01,3347.431082807003,3127.078948813615,3567.7832168003906
